ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11321,PHYS,2640,101,Laboratory,"3","Richard Marshall, Zhao Zhang","Mo 2:00PM - 5:50PM","Physics Bldg 216","Elementary Laboratory II","",Closed,12,10,0,"Elementary Lab for Physics Majors, 2nd semester. Selected experiments in electricity and magnetism, and modern physics. One lecture hour and four laboratory hours per week. Prerequisite: PHYS 1610, 1620, 2610, 2630; co-requisite: PHYS 2620; or instructor permission."
11322,PHYS,2640,102,Laboratory,"3","Kapila Wijayaratne, Richard Marshall","Tu 2:00PM - 5:50PM","Physics Bldg 216","Elementary Laboratory II","",Open,8,10,0,"Elementary Lab for Physics Majors, 2nd semester. Selected experiments in electricity and magnetism, and modern physics. One lecture hour and four laboratory hours per week. Prerequisite: PHYS 1610, 1620, 2610, 2630; co-requisite: PHYS 2620; or instructor permission."
11323,PHYS,2640,103,Laboratory,"3","Richard Marshall, Zhao Zhang","We 2:00PM - 5:50PM","Physics Bldg 216","Elementary Laboratory II","",Closed,10,10,0,"Elementary Lab for Physics Majors, 2nd semester. Selected experiments in electricity and magnetism, and modern physics. One lecture hour and four laboratory hours per week. Prerequisite: PHYS 1610, 1620, 2610, 2630; co-requisite: PHYS 2620; or instructor permission."
11324,PHYS,2640,104,Laboratory,"3","Kapila Wijayaratne, Richard Marshall","Th 2:00PM - 5:50PM","Physics Bldg 216","Elementary Laboratory II","",Open,9,10,0,"Elementary Lab for Physics Majors, 2nd semester. Selected experiments in electricity and magnetism, and modern physics. One lecture hour and four laboratory hours per week. Prerequisite: PHYS 1610, 1620, 2610, 2630; co-requisite: PHYS 2620; or instructor permission."
11328,PHYS,2660,100,Lecture,"3","Christopher Neu","Tu 2:00PM - 3:15PM","Physics Bldg 204","Fundamentals of Scientific Computing","",Closed,79,72,0,"Applications of computers to solving basic problems in physical science. Introduction to programming, use of external libraries, and implementation of basic algorithms with focus on numerical methods, error analysis and data fitting. No previous computer experience is required. One lecture and 2 two-hour lab sessions each week. Prerequisite: One semester of calculus and one semester of introductory physics (PHYS 1610, 2310, 1425, or 2010) or instructor permission."
11329,PHYS,2660,101,Laboratory,"3","Christopher Neu","Th 12:30PM - 2:00PM","Physics Bldg 022C","Fundamentals of Scientific Computing","",Closed,26,24,0,"Applications of computers to solving basic problems in physical science. Introduction to programming, use of external libraries, and implementation of basic algorithms with focus on numerical methods, error analysis and data fitting. No previous computer experience is required. One lecture and 2 two-hour lab sessions each week. Prerequisite: One semester of calculus and one semester of introductory physics (PHYS 1610, 2310, 1425, or 2010) or instructor permission."
11330,PHYS,2660,102,Laboratory,"3","Christopher Neu","Th 2:15PM - 3:45PM","Physics Bldg 022C","Fundamentals of Scientific Computing","",Closed,26,24,0,"Applications of computers to solving basic problems in physical science. Introduction to programming, use of external libraries, and implementation of basic algorithms with focus on numerical methods, error analysis and data fitting. No previous computer experience is required. One lecture and 2 two-hour lab sessions each week. Prerequisite: One semester of calculus and one semester of introductory physics (PHYS 1610, 2310, 1425, or 2010) or instructor permission."
15367,PHYS,2660,103,Laboratory,"3","Christopher Neu","Th 4:00PM - 5:30PM","Physics Bldg 022C","Fundamentals of Scientific Computing","",Closed,27,24,0,"Applications of computers to solving basic problems in physical science. Introduction to programming, use of external libraries, and implementation of basic algorithms with focus on numerical methods, error analysis and data fitting. No previous computer experience is required. One lecture and 2 two-hour lab sessions each week. Prerequisite: One semester of calculus and one semester of introductory physics (PHYS 1610, 2310, 1425, or 2010) or instructor permission."
16487,PHYS,2660,104,Laboratory,"3","Christopher Neu","Th 5:45PM - 7:00PM","Physics Bldg 022C","Fundamentals of Scientific Computing","",Closed,0,0,0,"Applications of computers to solving basic problems in physical science. Introduction to programming, use of external libraries, and implementation of basic algorithms with focus on numerical methods, error analysis and data fitting. No previous computer experience is required. One lecture and 2 two-hour lab sessions each week. Prerequisite: One semester of calculus and one semester of introductory physics (PHYS 1610, 2310, 1425, or 2010) or instructor permission."
11331,PHYS,3040,001,Lecture,"3","Jongsoo Yoon","TuTh 11:00AM - 12:15PM","Physics Bldg 205","Physics of the Human Body","",Open,22,45,0,"Application of basic physics principles to the functions of the human body: class discussions include physical motion, electrical properties of human body and neural signal transmission, learning and memory, thermal balance in the human body, blood circulation, lungs and breathing, and vision. Prerequisite: a semester of calculus and PHYS 2010 or PHYS 1425 or PHYS 1610, 1620. Corequisite: PHYS 2020 or PHYS 2415 or PHYS 2610 or instructor permission."
11332,PHYS,3120,001,Lecture,"3","Eugene Kolomeisky","TuTh 12:30PM - 1:45PM","Physics Bldg 205","Applied Physics: Energy","",Open,36,40,0,"Basic physics principles involved in energy production, distribution and storage:  engines, generators, photosynthesis, fossil fuels, solar energy, photovoltaics, thermoelectrics, geothermal, wind & hydro power, fuel cells, batteries, nuclear energy, and the power grid. Three lecture hours. (Y) Prerequisite: PHYS 2620 or instructor permission.  PHYS 3110 is not a prerequsite."
11333,PHYS,3180,001,Laboratory,"3","Jongsoo Yoon, Thomas Gallagher","TuTh 2:00PM - 4:50PM","Physics Bldg 208","Intermediate Laboratory II","",Open,6,15,0,"Approximately three to five experiments, selected in consultation with the instructor, emphasizing modern aspects. Outside library research and report preparation are required. Six laboratory hours. Prerequisite: PHYS 2640 or instructor permission."
20337,PHYS,3190,001,Laboratory,"3","Jongsoo Yoon, Thomas Gallagher","TuTh 2:00PM - 4:50PM","Physics Bldg 218","Advanced Laboratory","",Open,0,15,0,"Normally a single, semester-long experiment chosen in consultation with the instructor.  Prerequisite: Instructor permission."
15127,PHYS,3250,001,Lecture,"3","Simonetta Liuti","MoWeFr 9:00AM - 9:50AM","Physics Bldg 205","Applied Nuclear Physics","",Open,5,40,0,"Applications of nuclear physics and nuclear energy: Introduction to nuclear physics, radioactivity, radiation standards and units, interaction of radiation with matter,  accelerators, x-ray generators, detectors, biological effects, nuclear medicine, nuclear fission and reactors, nuclear fusion.  Three lecture hours. (Y) Prerequisite: PHYS 2620 or instructor permission."
11334,PHYS,3420,001,Lecture,"3","Gordon Cates","MoWeFr 10:00AM - 10:50AM","Physics Bldg 205","Electricity and Magnetism I","",Open,41,45,0,"Systematic treatment of electromagnetic phenomena with extensive use of vector calculus, including Maxwell's equations. Prerequisite: MATH 3255 (preferred) or MATH 3250, and PHYS 2610 or PHYS 2320, or instructor permission."
20912,PHYS,3620,001,Lecture,"3","Despo Louca","TuTh 9:30AM - 10:45AM","Physics Bldg 218","Introduction to Condensed Matter Physics","",Open,2,30,0,"The course will examine basic principles of simple theories for metals, the basics of crystallography and crystal structures, the reciprocal space, lattice vibrations, elastic properties of solids, electronic band structure, impurities and defects, dielectric properties, magnetism and superconductivity.  Prerequisite: PHYS 3650 and PHYS 3310"
11335,PHYS,3660,001,Lecture,"3","Utpal Chatterjee","MoWeFr 11:00AM - 11:50AM","Dell 1 105","Quantum Physics II","",Open,29,40,0,"Continuation of PHYS 3650. Intermediate quantum mechanics including perturbation theory; application to systems of current interest. Prerequisite: PHYS 3650."
11336,PHYS,3993,001,Independent Study,"3","Peter Arnold","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11337,PHYS,3993,002,Independent Study,"3","Stefan Baessler","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11735,PHYS,3993,003,Independent Study,"3","Louis Bloomfield","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11736,PHYS,3993,004,Independent Study,"3","Gordon Cates","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11737,PHYS,3993,005,Independent Study,"3","Bradley Cox","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11738,PHYS,3993,006,Independent Study,"3","Donald Crabb","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
16049,PHYS,3993,007,Independent Study,"3","Utpal Chatterjee","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11739,PHYS,3993,008,Independent Study,"3","Donal Day","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11740,PHYS,3993,009,Independent Study,"3","E Dukes","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11741,PHYS,3993,010,Independent Study,"3","Paul Fendley","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11742,PHYS,3993,011,Independent Study,"3","Michael Fowler","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11743,PHYS,3993,012,Independent Study,"3","Thomas Gallagher","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
14482,PHYS,3993,013,Independent Study,"3","Robert Group","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11744,PHYS,3993,015,Independent Study,"3","Robert Hirosky","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11745,PHYS,3993,016,Independent Study,"3","Pham Hung","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
11746,PHYS,3993,017,Independent Study,"3","Robert Jones","TBA","TBA","Independent Study","",Open,0,30,0,"Individual study of topics in physics not normally covered in formal classes.  Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission"
