ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
18889,RELC,1220,107,Discussion,"3","Staff","Th 6:00PM - 6:50PM","New Cabell Hall 407","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18890,RELC,1220,108,Discussion,"3","Staff","Th 7:00PM - 7:50PM","New Cabell Hall 415","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18891,RELC,1220,109,Discussion,"3","Staff","Th 8:00PM - 8:50PM","New Cabell Hall 056","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
11137,RELC,2050,100,Lecture,"3","Karl Shuve","MoWe 10:00AM - 10:50AM","Maury Hall 104","The Rise of Christianity","",Open,0,60,0,"This course traces the rise of Christianity in the first millennium of the Common Era, covering the development of doctrine, the evolution of its institutional structures, and its impact on the cultures in which it flourished. Students will become acquainted with the key figures, issues, and events from this formative period, when Christianity evolved from marginal Jewish sect to the dominant religion in the Roman Empire."
15057,RELC,2050,104,Discussion,"3","Staff","Fr 9:00AM - 9:50AM","Gibson Hall 241","The Rise of Christianity","",Open,0,20,0,"This course traces the rise of Christianity in the first millennium of the Common Era, covering the development of doctrine, the evolution of its institutional structures, and its impact on the cultures in which it flourished. Students will become acquainted with the key figures, issues, and events from this formative period, when Christianity evolved from marginal Jewish sect to the dominant religion in the Roman Empire."
15058,RELC,2050,105,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Gibson Hall 242","The Rise of Christianity","",Open,0,20,0,"This course traces the rise of Christianity in the first millennium of the Common Era, covering the development of doctrine, the evolution of its institutional structures, and its impact on the cultures in which it flourished. Students will become acquainted with the key figures, issues, and events from this formative period, when Christianity evolved from marginal Jewish sect to the dominant religion in the Roman Empire."
15059,RELC,2050,106,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Gibson Hall 241","The Rise of Christianity","",Open,0,20,0,"This course traces the rise of Christianity in the first millennium of the Common Era, covering the development of doctrine, the evolution of its institutional structures, and its impact on the cultures in which it flourished. Students will become acquainted with the key figures, issues, and events from this formative period, when Christianity evolved from marginal Jewish sect to the dominant religion in the Roman Empire."
14569,RELC,2215,001,Lecture,"3","Kathleen Flake","MoWe 1:00PM - 1:50PM","Gibson Hall 211","Mormonism and American Culture","",Open,0,57,0,"This course is designed to add substantive depth to a general understanding of American religious pluralism and insight into the socio-historical context of American religion through the study of Mormonism. In addition to introducing Mormonism's basic beliefs and practices, the course will explore issues raised by Mormonism's move toward the American mainstream while retaining its religious identity and cultural distinctiveness."
15625,RELC,2215,101,Discussion,"3","Staff","Th 6:00PM - 6:50PM","New Cabell Hall 303","Mormonism and American Culture","",Open,0,20,0,"This course is designed to add substantive depth to a general understanding of American religious pluralism and insight into the socio-historical context of American religion through the study of Mormonism. In addition to introducing Mormonism's basic beliefs and practices, the course will explore issues raised by Mormonism's move toward the American mainstream while retaining its religious identity and cultural distinctiveness."
15626,RELC,2215,102,Discussion,"3","Staff","Th 7:00PM - 7:50PM","Gibson Hall 142","Mormonism and American Culture","",Open,0,20,0,"This course is designed to add substantive depth to a general understanding of American religious pluralism and insight into the socio-historical context of American religion through the study of Mormonism. In addition to introducing Mormonism's basic beliefs and practices, the course will explore issues raised by Mormonism's move toward the American mainstream while retaining its religious identity and cultural distinctiveness."
15627,RELC,2215,103,Discussion,"3","Staff","Th 8:00PM - 8:50PM","New Cabell Hall 068","Mormonism and American Culture","",Open,0,20,0,"This course is designed to add substantive depth to a general understanding of American religious pluralism and insight into the socio-historical context of American religion through the study of Mormonism. In addition to introducing Mormonism's basic beliefs and practices, the course will explore issues raised by Mormonism's move toward the American mainstream while retaining its religious identity and cultural distinctiveness."
18893,RELC,2850,100,Lecture,"3","Charles Marsh","TuTh 2:00PM - 3:15PM","Wilson Hall 301","The Kingdom of God in America","",Open,0,90,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18894,RELC,2850,101,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Gibson Hall 241","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18895,RELC,2850,102,Discussion,"3","Staff","Fr 11:00AM - 11:50AM","Gibson Hall 241","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18896,RELC,2850,103,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Gibson Hall 141","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18897,RELC,2850,104,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Gibson Hall 242","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18898,RELC,2850,105,Discussion,"3","Staff","Fr 1:00PM - 1:50PM","Nau Hall 241","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18899,RELC,2850,106,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","New Cabell Hall 168","The Kingdom of God in America","",Open,0,20,0,"This course examines the influence of theological ideas on social movements in twentieth- and twenty-first-century America and investigates how religious commitments shape everyday living, including racial perception and economic, political, and sexual organization. The course will examine the American Civil Rights Movement, late 1960¿s counter-cultural movements, and recent faith-based community-development movements and organizing initiatives."
18900,RELC,3056,001,Seminar,"3","John Portmann","MoWe 2:00PM - 3:15PM","Gibson Hall 242","In Defense of Sin","",Open,0,25,0,"Exploration of transgression in Judaism and Christianity with a focus on the Ten Commandments and the seven deadly sins. Reflection on who determines what is sinful and why. Close reading of texts challenging the wrongfulness of acts and attitudes long considered sinful, with critical attention to the persuasiveness of religious rules."
18917,RELC,3231,001,Lecture,"3","Erin Lambert","TuTh 12:30PM - 1:45PM","New Cabell Hall 232","Reformation Europe","",Open,0,10,0,"Surveys the development of religious reform movements in continental Europe from c. 1450 to c. 1650 and their impact on politics, social life, science, and conceptions of the self. Cross-listed as HIEU 3231."
19284,RELC,3470,001,Seminar,"3","John Portmann","Tu 3:30PM - 6:00PM","New Cabell Hall 191","Christianity and Science","",Open,0,20,0,"Christian Europe gave rise to modern science, yet Christianity and science have long appeared mutual enemies. In this course we explore the encounter between two powerful cultural forces and study the intellectual struggle (especially in Galileo, Newton, Darwin, and Freud) about the place of God in the modern world."
18901,RELC,5559,001,Seminar,"3","Karl Shuve","Th 2:00PM - 4:30PM","Gibson Hall 241","New Course in Christianity","Liturgy in Late Antiquity",Open,0,20,0,"This course provides the opportunity to offer a new topic in the subject of Christianity"
18902,RELC,5559,002,Seminar,"3","Nichole Flores","Th 2:00PM - 4:30PM","Clark Hall G054","New Course in Christianity","Contemporary Cath Theo",Open,0,15,0,"This course provides the opportunity to offer a new topic in the subject of Christianity"
19286,RELC,5559,003,Seminar,"3","Staff","Th 2:00PM - 4:30PM","Gibson Hall 242","New Course in Christianity","Continental Philosophy",Open,0,20,0,"This course provides the opportunity to offer a new topic in the subject of Christianity"
18903,RELC,7515,001,Seminar,"3","Charles Mathewes","Tu 3:30PM - 6:00PM","Gibson Hall 142","Themes and Topics in Christian Thought","Through the Middle Ages",Open,0,20,0,"An advanced graduate class, run tutorial-style, which will acquaint graduate students with core texts, themes, and thinkers in Christian thought."
11138,RELG,1010,100,Lecture,"3","Heather Warren","MoWe 1:00PM - 1:50PM","Nau Hall 101","Introduction to Western Religious Traditions","",Open,0,90,0,"Studies the major religious traditions of the Western world; Judaism, Eastern Orthodox Christianity, Roman Catholicism, Protestantism, and Islam."
